Date,Low,Open,Volume,High,Close,Adjusted Close
03-04-2013,14.829999923706056,14.829999923706056,0.0,14.829999923706056,14.829999923706056,12.505693435668944
22-10-2013,11.5,11.5,100.0,11.5,11.5,9.69760513305664
23-10-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
24-10-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
25-10-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
28-10-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
29-10-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
30-10-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
31-10-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
01-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
04-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
05-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
06-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
07-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
08-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
11-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
12-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
13-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
14-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
15-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
18-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
19-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
20-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
21-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
22-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
25-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
26-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
27-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
29-11-2013,11.5,11.5,0.0,11.5,11.5,9.69760513305664
02-12-2013,12.25,12.25,100.0,12.25,12.25,10.33005714416504
03-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
04-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
05-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
06-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
09-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
10-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
11-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
12-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
13-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
16-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
17-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
18-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
19-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
20-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
23-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
24-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
26-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
27-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
30-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
31-12-2013,12.25,12.25,0.0,12.25,12.25,10.33005714416504
02-01-2014,12.25,12.25,0.0,12.25,12.25,10.33005714416504
03-01-2014,12.25,12.25,0.0,12.25,12.25,10.33005714416504
06-01-2014,12.25,12.25,0.0,12.25,12.25,10.33005714416504
07-01-2014,12.25,12.25,0.0,12.25,12.25,10.33005714416504
08-01-2014,12.25,12.25,0.0,12.25,12.25,10.33005714416504
09-01-2014,12.25,12.25,0.0,12.25,12.25,10.33005714416504
10-01-2014,13.0,13.0,376.0,13.0,13.0,10.96250820159912
