Date,Low,Open,Volume,High,Close,Adjusted Close
28-08-2009,10.850000381469728,10.899999618530272,20000,10.899999618530272,10.850000381469728,10.561623573303224
31-08-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
01-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
02-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
03-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
04-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
08-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
09-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
10-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
11-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
14-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
15-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
16-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
17-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
18-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
21-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
22-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
23-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
24-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
25-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
28-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
29-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
30-09-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
01-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
02-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
05-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
06-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
07-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
08-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
09-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
12-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
13-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
14-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
15-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
16-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
19-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
20-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
21-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
22-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
23-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
26-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
27-10-2009,10.850000381469728,10.850000381469728,0,10.850000381469728,10.850000381469728,10.561623573303224
