Date,Low,Open,Volume,High,Close,Adjusted Close
16-05-2013,15.870100021362305,15.870100021362305,650,15.870100021362305,15.870100021362305,0.294101357460022
17-05-2013,15.870100021362305,15.870100021362305,0,15.870100021362305,15.870100021362305,0.294101357460022
20-05-2013,15.5,15.5,500,15.5,15.5,0.2872426509857178
21-05-2013,15.5,15.5,0,15.5,15.5,0.2872426509857178
22-05-2013,15.5,15.5,0,15.5,15.5,0.2872426509857178
23-05-2013,15.5,15.5,0,15.5,15.5,0.2872426509857178
24-05-2013,15.5,15.5,0,15.5,15.5,0.2872426509857178
28-05-2013,15.0,15.0,4500,15.0,15.0,0.277976781129837
29-05-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
30-05-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
31-05-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
03-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
04-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
05-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
06-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
07-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
10-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
11-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
12-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
13-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
14-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
17-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
18-06-2013,15.0,15.0,0,15.0,15.0,0.277976781129837
19-06-2013,15.75,15.75,4000,15.75,15.75,0.2918756306171417
20-06-2013,15.75,15.75,0,15.75,15.75,0.2918756306171417
21-06-2013,14.785799980163574,14.785799980163574,1000,14.785799980163574,14.785799980163574,0.2740073204040527
24-06-2013,13.75,13.883000373840332,4000,13.883000373840332,13.75,0.254812091588974
25-06-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
26-06-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
27-06-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
28-06-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
01-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
02-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
03-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
05-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
08-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
09-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
10-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
11-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
12-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
15-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
16-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
17-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
18-07-2013,13.75,13.75,0,13.75,13.75,0.254812091588974
19-07-2013,15.581500053405762,15.581500053405762,2300,15.72480010986328,15.72480010986328,0.2914086282253265
22-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
23-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
24-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
25-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
26-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
29-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
30-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
31-07-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
01-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
02-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
05-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
06-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
07-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
08-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
09-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
12-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
13-08-2013,15.72480010986328,15.72480010986328,0,15.72480010986328,15.72480010986328,0.2914086282253265
